>>head<<VGS(0) IDS(0) IGS(0) VDS(0) 	 0.0
8.80000e+00	9.48713e-03	9.50607e-03	2.00000e-01 	 1467.0
9.00000e+00	1.07919e-02	1.08060e-02	2.00000e-01 	 1805.0
9.20000e+00	1.21350e-02	1.21581e-02	2.00000e-01 	 1979.0
9.40000e+00	1.35624e-02	1.35875e-02	2.00000e-01 	 2145.0
9.60000e+00	1.50544e-02	1.50816e-02	2.00000e-01 	 2284.0
9.80000e+00	1.65991e-02	1.66278e-02	2.00000e-01 	 2410.0
1.00000e+01	1.81847e-02	1.82147e-02	2.00000e-01 	 2518.0
>>head<<VGS(10) IDS(10) IGS(10) VDS(10) 	 2432.0
1.00000e+01	1.83349e-02	1.83350e-02	-2.00000e-01 	 2378.0
9.80000e+00	1.68774e-02	1.68472e-02	-2.00000e-01 	 2084.0
9.60000e+00	1.52518e-02	1.52207e-02	-2.00000e-01 	 1819.0
9.40000e+00	1.36452e-02	1.36153e-02	-2.00000e-01 	 1583.0
9.20000e+00	1.20944e-02	1.20310e-02	-2.00000e-01 	 1382.0
9.00000e+00	1.06029e-02	1.05777e-02	-2.00000e-01 	 1219.0
8.80000e+00	9.19208e-03	9.17595e-03	-2.00000e-01 	 1058.0
8.60000e+00	7.91352e-03	7.89393e-03	-2.00000e-01 	 919.0
8.40000e+00	6.72613e-03	6.70918e-03	-2.00000e-01 	 787.0
8.20000e+00	5.64497e-03	5.63059e-03	-2.00000e-01 	 669.0
8.00000e+00	4.67583e-03	4.66400e-03	-2.00000e-01 	 562.0
7.80000e+00	3.82120e-03	3.81142e-03	-2.00000e-01 	 467.0
7.60000e+00	3.07734e-03	3.06958e-03	-2.00000e-01 	 383.0
7.40000e+00	2.44194e-03	2.43596e-03	-2.00000e-01 	 239.0
7.20000e+00	1.90841e-03	1.90377e-03	-2.00000e-01 	 185.0
7.00000e+00	1.46921e-03	1.46570e-03	-2.00000e-01 	 142.0
6.80000e+00	1.11317e-03	1.11047e-03	-2.00000e-01 	 109.0
6.60000e+00	8.27142e-04	8.25930e-04	-2.00000e-01 	 83.0
6.40000e+00	6.07585e-04	6.06017e-04	-2.00000e-01 	 63.0
6.20000e+00	4.38485e-04	4.37190e-04	-2.00000e-01 	 46.0
6.00000e+00	3.10717e-04	3.09682e-04	-2.00000e-01 	 33.0
5.80000e+00	2.16241e-04	2.15370e-04	-2.00000e-01 	 24.0
5.60000e+00	1.47677e-04	1.46934e-04	-2.00000e-01 	 17.0
5.40000e+00	9.81676e-05	9.79959e-05	-2.00000e-01 	 11.0
5.20000e+00	6.47187e-05	6.41774e-05	-2.00000e-01 	 None
>>head<<VGS(0) IDS(0) IGS(0) VDS(0) 	 0.0
0.00000e+00	-1.91509e-11	-1.91283e-11	2.00000e-01 	 0.0
2.00000e-01	2.92890e-08	2.95903e-08	2.00000e-01 	 0.0
4.00000e-01	6.62302e-08	6.20619e-08	2.00000e-01 	 0.0
6.00000e-01	1.00965e-07	9.74436e-08	2.00000e-01 	 0.0
8.00000e-01	1.41914e-07	1.40253e-07	2.00000e-01 	 0.0
1.00000e+00	2.07128e-07	1.84996e-07	2.00000e-01 	 0.0
1.20000e+00	2.55563e-07	2.33773e-07	2.00000e-01 	 0.0
1.40000e+00	3.09815e-07	2.89443e-07	2.00000e-01 	 0.0
1.60000e+00	3.68527e-07	3.50839e-07	2.00000e-01 	 0.0
1.80000e+00	4.40344e-07	4.17324e-07	2.00000e-01 	 0.0
2.00000e+00	5.10233e-07	4.93122e-07	2.00000e-01 	 0.0
2.20000e+00	5.78497e-07	5.67271e-07	2.00000e-01 	 0.0
2.40000e+00	6.79437e-07	6.62133e-07	2.00000e-01 	 0.0
2.60000e+00	7.75269e-07	7.57013e-07	2.00000e-01 	 0.0
2.80000e+00	8.80039e-07	8.60641e-07	2.00000e-01 	 0.0
3.00000e+00	9.99652e-07	9.82033e-07	2.00000e-01 	 0.0
3.20000e+00	1.12374e-06	1.11867e-06	2.00000e-01 	 0.0
3.40000e+00	1.35178e-06	1.33484e-06	2.00000e-01 	 0.0
3.60000e+00	1.66292e-06	1.65034e-06	2.00000e-01 	 0.0
3.80000e+00	2.21610e-06	2.22229e-06	2.00000e-01 	 0.0
4.00000e+00	3.23958e-06	3.28952e-06	2.00000e-01 	 0.0
4.20000e+00	5.09435e-06	5.19290e-06	2.00000e-01 	 0.0
4.40000e+00	8.24149e-06	8.41544e-06	2.00000e-01 	 1.0
4.60000e+00	1.36487e-05	1.37210e-05	2.00000e-01 	 1.0
4.80000e+00	2.15219e-05	2.18579e-05	2.00000e-01 	 2.0
5.00000e+00	3.38546e-05	3.42686e-05	2.00000e-01 	 3.0
5.20000e+00	5.22300e-05	5.27097e-05	2.00000e-01 	 4.0
5.40000e+00	7.87888e-05	7.94475e-05	2.00000e-01 	 6.0
5.60000e+00	1.17121e-04	1.17170e-04	2.00000e-01 	 8.0
5.80000e+00	1.68618e-04	1.69296e-04	2.00000e-01 	 11.0
6.00000e+00	2.39664e-04	2.40366e-04	2.00000e-01 	 16.0
6.20000e+00	3.34599e-04	3.35397e-04	2.00000e-01 	 23.0
6.40000e+00	4.59123e-04	4.59987e-04	2.00000e-01 	 45.0
6.60000e+00	6.20033e-04	6.21030e-04	2.00000e-01 	 63.0
6.80000e+00	8.24334e-04	8.25518e-04	2.00000e-01 	 85.0
7.00000e+00	1.08205e-03	1.08259e-03	2.00000e-01 	 111.0
7.20000e+00	1.39458e-03	1.39653e-03	2.00000e-01 	 140.0
7.40000e+00	1.77608e-03	1.77846e-03	2.00000e-01 	 177.0
7.60000e+00	2.23147e-03	2.23472e-03	2.00000e-01 	 222.0
7.80000e+00	2.76863e-03	2.77297e-03	2.00000e-01 	 274.0
8.00000e+00	3.39203e-03	3.39778e-03	2.00000e-01 	 333.0
8.20000e+00	4.10990e-03	4.11726e-03	2.00000e-01 	 402.0
8.40000e+00	4.92516e-03	4.93451e-03	2.00000e-01 	 479.0
8.60000e+00	5.83969e-03	5.85119e-03	2.00000e-01 	 565.0
8.80000e+00	6.85789e-03	6.87205e-03	2.00000e-01 	 64.0
9.00000e+00	7.97879e-03	7.99561e-03	2.00000e-01 	 903.0
9.20000e+00	9.20182e-03	9.22140e-03	2.00000e-01 	 1034.0
9.40000e+00	1.05435e-02	1.05588e-02	2.00000e-01 	 1160.0
9.60000e+00	1.19402e-02	1.19655e-02	2.00000e-01 	 1279.0
9.80000e+00	1.34415e-02	1.34696e-02	2.00000e-01 	 1405.0
1.00000e+01	1.50213e-02	1.50517e-02	2.00000e-01 	 1529.0
>>head<<VGS(10) IDS(10) IGS(10) VDS(10) 	 1543.0
1.00000e+01	1.53367e-02	1.53417e-02	-2.00000e-01 	 1551.0
9.80000e+00	1.40930e-02	1.40707e-02	-2.00000e-01 	 1378.0
9.60000e+00	1.26937e-02	1.26703e-02	-2.00000e-01 	 1213.0
9.40000e+00	1.13005e-02	1.12777e-02	-2.00000e-01 	 1071.0
9.20000e+00	9.90364e-03	9.89321e-03	-2.00000e-01 	 941.0
9.00000e+00	8.65323e-03	8.63396e-03	-2.00000e-01 	 838.0
8.80000e+00	7.44923e-03	7.43203e-03	-2.00000e-01 	 726.0
8.60000e+00	6.33380e-03	6.31881e-03	-2.00000e-01 	 623.0
8.40000e+00	5.31803e-03	5.30527e-03	-2.00000e-01 	 530.0
8.20000e+00	4.40396e-03	4.39330e-03	-2.00000e-01 	 446.0
8.00000e+00	3.59629e-03	3.58769e-03	-2.00000e-01 	 371.0
7.80000e+00	2.89528e-03	2.88848e-03	-2.00000e-01 	 303.0
7.60000e+00	2.29591e-03	2.29064e-03	-2.00000e-01 	 188.0
7.40000e+00	1.79353e-03	1.78937e-03	-2.00000e-01 	 145.0
7.20000e+00	1.37940e-03	1.37629e-03	-2.00000e-01 	 112.0
7.00000e+00	1.04516e-03	1.04270e-03	-2.00000e-01 	 86.0
6.80000e+00	7.76755e-04	7.75699e-04	-2.00000e-01 	 65.0
6.60000e+00	5.70847e-04	5.69322e-04	-2.00000e-01 	 50.0
6.40000e+00	4.12098e-04	4.10867e-04	-2.00000e-01 	 37.0
6.20000e+00	2.92707e-04	2.91665e-04	-2.00000e-01 	 26.0
6.00000e+00	2.04257e-04	2.03338e-04	-2.00000e-01 	 19.0
5.80000e+00	1.40026e-04	1.39233e-04	-2.00000e-01 	 13.0
5.60000e+00	9.35997e-05	9.34317e-05	-2.00000e-01 	 9.0
5.40000e+00	6.22665e-05	6.16825e-05	-2.00000e-01 	 4.0
5.20000e+00	4.04433e-05	3.99701e-05	-2.00000e-01 	 3.0
5.00000e+00	2.59037e-05	2.55133e-05	-2.00000e-01 	 2.0
4.80000e+00	1.64298e-05	1.61208e-05	-2.00000e-01 	 1.0
4.60000e+00	1.03972e-05	1.01772e-05	-2.00000e-01 	 1.0
4.40000e+00	6.48520e-06	6.44887e-06	-2.00000e-01 	 1.0
4.20000e+00	4.33156e-06	4.25752e-06	-2.00000e-01 	 0.0
4.00000e+00	2.92915e-06	2.89930e-06	-2.00000e-01 	 0.0
3.80000e+00	2.07790e-06	2.07750e-06	-2.00000e-01 	 0.0
3.60000e+00	1.56774e-06	1.57535e-06	-2.00000e-01 	 0.0
3.40000e+00	1.25812e-06	1.27402e-06	-2.00000e-01 	 0.0
3.20000e+00	1.06055e-06	1.08436e-06	-2.00000e-01 	 0.0
3.00000e+00	9.36980e-07	9.37859e-07	-2.00000e-01 	 0.0
2.80000e+00	7.96867e-07	8.21041e-07	-2.00000e-01 	 0.0
2.60000e+00	6.97155e-07	7.27481e-07	-2.00000e-01 	 0.0
2.40000e+00	6.08403e-07	6.33312e-07	-2.00000e-01 	 0.0
2.20000e+00	5.28964e-07	5.49978e-07	-2.00000e-01 	 0.0
2.00000e+00	4.63366e-07	4.75362e-07	-2.00000e-01 	 0.0
1.80000e+00	3.76721e-07	4.02551e-07	-2.00000e-01 	 0.0
1.60000e+00	3.07691e-07	3.34875e-07	-2.00000e-01 	 0.0
1.40000e+00	2.53929e-07	2.79710e-07	-2.00000e-01 	 0.0
1.20000e+00	1.98974e-07	2.23879e-07	-2.00000e-01 	 0.0
1.00000e+00	1.52656e-07	1.70796e-07	-2.00000e-01 	 0.0
8.00000e-01	1.10328e-07	1.31253e-07	-2.00000e-01 	 0.0
6.00000e-01	9.36119e-08	9.44316e-08	-2.00000e-01 	 0.0
4.00000e-01	2.34673e-08	5.36621e-08	-2.00000e-01 	 0.0
2.00000e-01	2.75068e-08	2.76679e-08	-2.00000e-01 	 0.0
2.05391e-15	-3.46280e-08	-1.70677e-09	-2.00000e-01 	 0.0
>>END<< 	 0.0
