>>head<<VGS(1) IDS(1) IGS(1) VDS(1) 	 0.1
1.00000e+00	2.34539e-07	2.34096e-07	5.00000e-01 	 0.1
1.50000e+00	5.69656e-07	4.24107e-07	5.00000e-01 	 0.1
2.00000e+00	8.00730e-07	6.58690e-07	5.00000e-01 	 0.1
2.50000e+00	9.71993e-07	9.57424e-07	5.00000e-01 	 0.1
3.00000e+00	1.60384e-06	1.65073e-06	5.00000e-01 	 0.1
3.50000e+00	2.39974e-06	2.23081e-06	5.00000e-01 	 0.1
4.00000e+00	3.60816e-06	3.48711e-06	5.00000e-01 	 0.1
4.50000e+00	6.90965e-06	6.46994e-06	5.00000e-01 	 0.1
5.00000e+00	1.04108e-05	1.01102e-05	5.00000e-01 	 0.1
5.50000e+00	1.85194e-05	1.90279e-05	5.00000e-01 	 1.1
6.00000e+00	3.66126e-05	3.67335e-05	5.00000e-01 	 2.1
6.50000e+00	6.93511e-05	7.13790e-05	5.00000e-01 	 5.1
7.00000e+00	1.38081e-04	1.39223e-04	5.00000e-01 	 10.1
7.50000e+00	2.47962e-04	2.53633e-04	5.00000e-01 	 18.2
8.00000e+00	4.41575e-04	4.49377e-04	5.00000e-01 	 32.2
8.50000e+00	7.52827e-04	7.61277e-04	5.00000e-01 	 53.3
9.00000e+00	1.23590e-03	1.23866e-03	5.00000e-01 	 85.4
9.50000e+00	1.90352e-03	1.91512e-03	5.00000e-01 	 222.1
1.00000e+01	2.83576e-03	2.84717e-03	5.00000e-01 	 325.14
>>head<<VGS(10) IDS(10) IGS(10) VDS(10) 	 323.14
1.00000e+01	2.87898e-03	2.87880e-03	-5.00000e-01 	 314.13
9.50000e+00	1.97282e-03	1.96183e-03	-5.00000e-01 	 203.9
9.00000e+00	1.28238e-03	1.27440e-03	-5.00000e-01 	 123.6
8.50000e+00	7.93971e-04	7.92198e-04	-5.00000e-01 	 74.4
8.00000e+00	4.81270e-04	4.76010e-04	-5.00000e-01 	 48.3
7.50000e+00	2.80239e-04	2.76107e-04	-5.00000e-01 	 28.2
7.00000e+00	1.58426e-04	1.55724e-04	-5.00000e-01 	 16.2
6.50000e+00	8.61969e-05	8.56118e-05	-5.00000e-01 	 9.1
6.00000e+00	4.79236e-05	4.67813e-05	-5.00000e-01 	 5.1
5.50000e+00	2.66291e-05	2.56551e-05	-5.00000e-01 	 1.1
5.00000e+00	1.50235e-05	1.48984e-05	-5.00000e-01 	 1.1
4.50000e+00	8.79989e-06	8.75906e-06	-5.00000e-01 	 1.1
4.00000e+00	5.20092e-06	5.42446e-06	-5.00000e-01 	 0.1
3.50000e+00	3.23800e-06	3.42333e-06	-5.00000e-01 	 0.1
3.00000e+00	1.99291e-06	2.20754e-06	-5.00000e-01 	 0.1
2.50000e+00	1.22060e-06	1.42483e-06	-5.00000e-01 	 0.1
2.00000e+00	8.90883e-07	8.95299e-07	-5.00000e-01 	 0.1
1.50000e+00	3.91017e-07	5.46737e-07	-5.00000e-01 	 0.1
1.00000e+00	1.25618e-07	2.82470e-07	-5.00000e-01 	 0.1
>>END<< 	 0.1
